AccelX_1,AccelY_1,AccelZ_1,GyroX_1,GyroY_1,GyroZ_1,AccelX_2,AccelY_2,AccelZ_2,GyroX_2,GyroY_2,GyroZ_2,AccelX_3,AccelY_3,AccelZ_3,GyroX_3,GyroY_3,GyroZ_3,AccelX_3,AccelY_3,AccelZ_3,GyroX_3,GyroY_3,GyroZ_3
-2.50909996,4.405299664,8.247799873,-2.526599884,-0.115800001,0.644499958,3.732599974,3.044399977,8.608699799,-0.528699994,-0.090999998,0.249199986,-1.265299916,9.226399422,-2.506700039,0.294,-2.126699924,1.195500016,-1.265299916,9.226399422,-2.506700039,0.294,-2.126699924,1.195500016
-2.546200037,4.408899784,8.235899925,-1.966599941,-0.220799997,0.32949999,3.736199856,3.055199862,8.599100113,-0.248699993,-0.126000002,0.196699992,-1.29519999,9.281399727,-2.47089982,-0.108499996,-0.026699999,0.477999985,-1.29519999,9.281399727,-2.47089982,-0.108499996,-0.026699999,0.477999985
-2.618999958,4.439899921,8.228699684,-1.494099975,-0.063299999,0.171999991,3.737399817,3.030099869,8.601499557,-0.021199999,-0.090999998,0.091699995,-1.29519999,9.319600105,-2.440999985,-0.1435,1.373299956,-0.239500001,-1.29519999,9.319600105,-2.440999985,-0.1435,1.373299956,-0.239500001
-2.501999855,4.386199951,8.245399475,-1.424099922,0.269199997,0.486999989,3.711099863,3.040799856,8.620599747,0.20629999,-0.195999995,-0.153300002,-1.289399981,9.338699341,-2.442199945,-0.297499985,2.710299969,-0.648999989,-1.289399981,9.338699341,-2.442199945,-0.297499985,2.710299969,-0.648999989
-2.506700039,4.386199951,8.255000114,-1.266600013,0.129199997,0.067000002,3.690799952,3.030099869,8.644499779,0.276299983,-0.300999999,-0.310799986,-1.356400013,9.314799309,-2.358099937,-0.577499986,4.306299686,-0.844999969,-1.356400013,9.314799309,-2.358099937,-0.577499986,4.306299686,-0.844999969
-2.605900049,4.442299843,8.228699684,-1.161599994,-0.063299999,-0.440499991,3.733799934,3.045599937,8.621799469,0.521299958,-0.510999978,-0.433299989,-1.440999985,9.333899498,-2.282099962,-1.000999928,4.820799828,-1.534500003,-1.440999985,9.333899498,-2.282099962,-1.000999928,4.820799828,-1.534500003
-2.561699867,4.398099899,8.251399994,-1.966599941,0.304199994,0.381999999,3.733799934,3.015699863,8.596699715,0.626299977,-0.598500013,-0.678299963,-1.537699938,9.326799393,-2.186499834,-0.965999961,4.855799675,-1.394500017,-1.537699938,9.326799393,-2.186499834,-0.965999961,4.855799675,-1.394500017
-2.532999992,4.411299706,8.281299591,-2.666599989,0.111699998,0.592000008,3.718299866,3.030099869,8.603899956,1.116299987,-0.546000004,-0.783299983,-1.621099949,9.161899567,-2.200399876,-1.095499992,3.578299999,-0.718999982,-1.621099949,9.161899567,-2.200399876,-1.095499992,3.578299999,-0.718999982
-2.574800014,4.423199654,8.237099648,-2.666599989,-0.168300003,0.364499986,3.693199873,3.034799814,8.615799904,1.343799949,-0.791000009,-1.045799971,-1.734899998,9.028100014,-2.215699911,0.850499988,1.674299955,-0.509000003,-1.734899998,9.028100014,-2.215699911,0.850499988,1.674299955,-0.509000003
-2.548499823,4.511600018,8.252599716,-3.191599846,-0.833299994,0.556999981,3.733799934,3.004999876,8.591899872,1.728799939,-0.930999994,-1.15079999,-1.75759995,9.100899696,-2.231899977,2.656499863,-1.146700025,-0.046999998,-1.75759995,9.100899696,-2.231899977,2.656499863,-1.146700025,-0.046999998
-2.562899828,4.342000008,8.267000198,-4.416599751,-0.378299981,1.046999931,3.761299849,3.046799898,8.611100197,2.288800001,-0.843499959,-1.360799909,-1.653599977,9.11289978,-2.298799992,3.723999977,-3.789199829,0.617999971,-1.653599977,9.11289978,-2.298799992,3.723999977,-3.789199829,0.617999971
-2.556900024,4.3968997,8.258600235,-3.699100018,-1.130800009,1.239499927,3.749300003,3.065899849,8.607500076,2.586299896,-0.965999961,-1.500800014,-1.519799948,9.163100243,-2.342999935,5.001499653,-5.451699734,0.740499973,-1.519799948,9.163100243,-2.342999935,5.001499653,-5.451699734,0.740499973
-2.553099871,4.385499954,8.277699471,-3.667599916,-0.885800004,1.169499993,3.705099821,3.039599895,8.603899956,2.866299868,-1.140999913,-1.640799999,-1.533199906,9.164699554,-2.4526999,5.666500092,-6.221699715,0.666999996,-1.533199906,9.164699554,-2.4526999,5.666500092,-6.221699715,0.666999996
-2.473799944,4.368299961,8.335999489,-3.583599806,-0.647799969,1.379499912,3.760099888,3.07069993,8.638500214,3.443799973,-1.525999904,-1.938299894,-1.591499925,9.136099815,-2.478499889,6.674499989,-7.243700027,1.199000001,-1.591499925,9.136099815,-2.478499889,6.674499989,-7.243700027,1.199000001
-2.517699957,4.36439991,8.264299393,-3.6395998,-0.787799954,0.721499979,3.694399834,3.027699947,8.601499557,3.951299906,-1.840999961,-2.095799923,-1.530599952,9.20249939,-2.52579999,6.506499767,-7.954199791,0.985499978,-1.530599952,9.20249939,-2.52579999,6.506499767,-7.954199791,0.985499978
-2.57889986,4.3968997,8.256699562,-2.785599947,-1.291800022,0.189499989,3.745800018,3.026499987,8.596699715,4.598799706,-1.980999947,-2.393300056,-1.373999953,9.301699638,-2.534199953,6.436500072,-7.166699886,0.898000002,-1.373999953,9.301699638,-2.534199953,6.436500072,-7.166699886,0.898000002
-2.516799927,4.397900105,8.251899719,-2.56159997,-0.689799964,0.5255,3.791199923,3.037199974,8.603899956,5.491299629,-2.138499975,-2.778300047,-1.272199988,9.354999542,-2.583699942,5.932499886,-6.473700047,0.72299999,-1.272199988,9.354999542,-2.583699942,5.932499886,-6.473700047,0.72299999
-2.540699959,4.353899956,8.291099548,-2.911599874,-0.647799969,0.203499988,3.761299849,2.982300043,8.565699577,6.471299648,-1.963499904,-3.005800009,-1.299999952,9.317699432,-2.618999958,4.980499744,-4.471699715,0.680999994,-1.299999952,9.317699432,-2.618999958,4.980499744,-4.471699715,0.680999994
-2.541599989,4.375899792,8.236599922,-2.393599987,-0.857800007,-0.244499996,3.786399841,2.95359993,8.572799683,8.256299973,-2.296000004,-3.688299894,-1.327399969,9.320799828,-2.559299946,3.881500006,-3.176699877,0.092999995,-1.327399969,9.320799828,-2.559299946,3.881500006,-3.176699877,0.092999995
-2.506299973,4.358699799,8.297800064,-2.813599825,-0.465799987,0.245499998,3.805499792,2.932099819,8.575200081,9.936299324,-2.43599987,-4.143300056,-1.342999935,9.263400078,-2.593999863,2.306499958,-2.406699896,-0.046999998,-1.342999935,9.263400078,-2.593999863,2.306499958,-2.406699896,-0.046999998
-2.532999992,4.374000072,8.266200066,-2.505599976,-0.843800008,-0.566500008,3.787599802,3.044399977,8.583600044,12.05379963,-3.100999832,-4.703299999,-1.403899908,9.209699631,-2.547399998,2.026499987,-1.741699934,0.145499989,-1.403899908,9.209699631,-2.547399998,2.026499987,-1.741699934,0.145499989
-2.552099943,4.346300125,8.283399582,-3.373600006,-0.703799963,0.301499993,3.430299997,2.859200001,8.704299927,14.27629948,-5.06099987,-5.788300037,-1.469099998,9.203000069,-2.481400013,1.452499986,-2.0776999,-0.466999978,-1.469099998,9.203000069,-2.481400013,1.452499986,-2.0776999,-0.466999978
-2.505300045,4.33769989,8.281499863,-3.303599834,-1.053799987,-0.0625,3.664499998,3.037199974,8.728199959,17.37380028,-7.055999756,-6.103299618,-1.495899916,9.185799599,-2.548300028,1.074499965,-2.189699888,-0.537,-1.495899916,9.185799599,-2.548300028,1.074499965,-2.189699888,-0.537
-2.557899952,4.327199936,8.29489994,-3.597599983,-0.73179996,0.511500001,3.768499851,2.951200008,8.682799339,19.49129868,-8.578499794,-6.645799637,-1.536499977,9.152299881,-2.555699825,0.713999987,-2.109200001,-0.746999979,-1.536499977,9.152299881,-2.555699825,0.713999987,-2.109200001,-0.746999979
-2.517699957,4.330999851,8.291999817,-2.995599985,-1.011799932,0.035499997,4.183099747,2.938099861,8.719799995,20.8212986,-9.225999832,-4.650799751,-1.56159997,9.134399414,-2.549700022,1.343999982,-2.179199934,-0.571999967,-1.56159997,9.134399414,-2.549700022,1.343999982,-2.179199934,-0.571999967
-2.537799835,4.302299976,8.300600052,-3.079599857,-0.395799994,1.085500002,4.394499779,2.783900023,8.533399582,21.08379936,-8.910999298,-2.988299847,-1.575999975,9.173799515,-2.553299904,1.396499991,-2.091699839,-0.186999992,-1.575999975,9.173799515,-2.553299904,1.396499991,-2.091699839,-0.186999992
-2.535899878,4.345299721,8.305399895,-2.46359992,-0.871800005,0.175499991,4.431600094,2.521100044,8.808199883,20.97879982,-7.668499947,-1.010800004,-1.559999943,9.220199585,-2.587499857,1.662499905,-1.951699972,0.177000001,-1.559999943,9.220199585,-2.587499857,1.662499905,-1.951699972,0.177000001
-2.487099886,4.302299976,8.310199738,-2.869599819,-0.409799993,1.127499938,4.376599789,2.213999987,8.711400032,20.03380013,-8.455999374,0.616699994,-1.590499997,9.25549984,-2.568399906,1.746500015,-1.755699992,0.400999993,-1.590499997,9.25549984,-2.568399906,1.746500015,-1.755699992,0.400999993
-2.565299988,4.331200123,8.29679966,-2.299099922,-0.780799985,0.136999995,4.421999931,1.888999939,8.631400108,19.96380043,-9.453499794,1.57919991,-1.554499984,9.256299973,-2.587999821,1.798999906,-2.301699877,0.72299999,-1.554499984,9.256299973,-2.587999821,1.798999906,-2.301699877,0.72299999
-2.476899862,4.291800022,8.309999466,-2.631599903,-0.168300003,0.871999979,4.554699898,1.596300006,8.554900169,19.8762989,-10.29349995,0.791700006,-1.495899916,9.258699417,-2.603499889,1.098999977,-2.266700029,0.880499959,-1.495899916,9.258699417,-2.603499889,1.098999977,-2.266700029,0.880499959
-2.530599833,4.284599781,8.325499535,-2.351599932,-0.360799998,0.556999981,4.601200104,1.339399934,8.588399887,20.10379982,-11.08099937,-1.675799966,-1.459599972,9.280399323,-2.593199968,0.1505,-2.16170001,0.91899997,-1.459599972,9.280399323,-2.593199968,0.1505,-2.16170001,0.91899997
-2.539000034,4.304899693,8.289699554,-1.931599975,-0.413299978,0.241999999,4.735099792,1.240199924,8.522600174,21.6262989,-12.06099987,-4.335799694,-1.500699997,9.239299774,-2.546399832,-0.381499976,-1.937699914,0.541000009,-1.500699997,9.239299774,-2.546399832,-0.381499976,-1.937699914,0.541000009
-2.504299879,4.318099976,8.331500053,-1.721599936,-0.063299999,0.801999986,5.027800083,1.135100007,8.700699806,24.58379936,-14.51099968,-7.013299942,-1.54369998,9.207300186,-2.543799877,-0.650999963,-2.634199858,0.513000011,-1.54369998,9.207300186,-2.543799877,-0.650999963,-2.634199858,0.513000011
-2.479199886,4.292999744,8.331500053,-1.581599951,-0.255799979,0.364499986,5.276299953,1.510299921,9.08659935,27.94379997,-17.52099991,-8.255800247,-1.503099918,9.226399422,-2.591599941,-1.12349999,-2.896699905,0.320499986,-1.503099918,9.226399422,-2.591599941,-1.12349999,-2.896699905,0.320499986
-2.516299963,4.297800064,8.308799744,-1.301599979,-0.290800005,0.206999987,5.625199795,1.625,9.335100174,25.24880028,-22.0359993,-5.823299885,-1.42779994,9.256299973,-2.547399998,-1.45599997,-2.59920001,-0.186999992,-1.42779994,9.256299973,-2.547399998,-1.45599997,-2.59920001,-0.186999992
-2.496000051,4.291800022,8.318300247,-0.916599989,-0.185800001,0.154499993,6.055299759,1.442099929,9.46420002,20.24379921,-26.49849892,-0.1008,-1.377399921,9.267000198,-2.542599916,-1.179499984,-1.937699914,-0.466999978,-1.377399921,9.267000198,-2.542599916,-1.179499984,-1.937699914,-0.466999978
-2.500799894,4.271500111,8.315899849,-0.846599996,-0.115800001,0.189499989,6.585799694,1.272499919,9.55739975,16.1487999,-28.86100006,6.549200058,-1.441399932,9.25649929,-2.510999918,-1.291499972,-0.439699978,-0.228999987,-1.441399932,9.25649929,-2.510999918,-1.291499972,-0.439699978,-0.228999987
-2.522300005,4.270299911,8.318300247,-0.531599998,-0.185800001,0.32949999,7.131899834,1.074100018,9.528699875,11.35379982,-28.44099998,14.72169971,-1.497099996,9.223999977,-2.461299896,-1.473500013,0.305799991,-0.501999974,-1.497099996,9.223999977,-2.461299896,-1.473500013,0.305799991,-0.501999974
-2.524699926,4.309700012,8.337399483,-0.32159999,-0.185800001,0.434499979,7.528599739,0.961799979,9.519100189,5.911299706,-24.78349876,22.29920006,-1.536499977,9.259799957,-2.45179987,-1.368499994,0.603299975,-0.746999979,-1.536499977,9.259799957,-2.45179987,-1.368499994,0.603299975,-0.746999979
-2.511499882,4.294199944,8.315899849,-0.829099953,0.0592,0.679499984,7.66119957,0.773000002,9.369799614,1.13380003,-16.94350052,28.1616993,-1.603399992,9.227600098,-2.396800041,-1.525999904,0.445799977,-0.256999999,-1.603399992,9.227600098,-2.396800041,-1.525999904,0.445799977,-0.256999999
-2.500799894,4.283400059,8.315899849,-0.75909996,-0.343299985,0.27699998,7.266899586,0.451599985,9.163100243,-1.753699899,-6.63599968,30.48919868,-1.648800015,9.221099854,-2.394399881,-0.983500004,-0.467699975,-0.20099999,-1.648800015,9.221099854,-2.394399881,-0.983500004,-0.467699975,-0.20099999
-2.500799894,4.291800022,8.321899414,-0.75909996,-0.115800001,0.574499965,6.559599876,0.162499994,9.007699966,-2.576200008,0.661499977,29.82419968,-1.587899923,9.194099426,-2.395599842,-0.598500013,-1.461699963,-0.379500002,-1.587899923,9.194099426,-2.395599842,-0.598500013,-1.461699963,-0.379500002
-2.500799894,4.28579998,8.324299812,-0.741599977,-0.028299998,0.416999996,5.817599773,0.063299999,8.967100143,-1.648699999,2.026499987,26.56919861,-1.532999992,9.16779995,-2.420699835,0.171499997,-2.42419982,-0.064499997,-1.532999992,9.16779995,-2.420699835,0.171499997,-2.42419982,-0.064499997
-2.483999968,4.265500069,8.337399483,-0.444099993,-0.273299992,0.2245,5.152100086,0.18159999,9.203700066,0.2588,-4.850999832,22.8416996,-1.50909996,9.196499825,-2.433799982,0.311499983,-3.24669981,-0.291999996,-1.50909996,9.196499825,-2.433799982,0.311499983,-3.24669981,-0.291999996
-2.513900042,4.288199902,8.335100174,-0.356599987,-0.010799999,0.399499983,4.785299778,0.719299972,9.697199821,-0.441199988,-20.91600037,20.98670006,-1.459599972,9.201099396,-2.45179987,0.318499982,-3.169699907,-0.396999985,-1.459599972,9.201099396,-2.45179987,0.318499982,-3.169699907,-0.396999985
-2.486399889,4.289400101,8.32310009,-0.094099998,-0.203299999,-0.055499997,4.970399857,1.279699922,10.11530018,-5.58619976,-41.84600067,21.79170036,-1.450999975,9.224999428,-2.448899984,0.710500002,-2.371700048,-0.382999986,-1.450999975,9.224999428,-2.448899984,0.710500002,-2.371700048,-0.382999986
-2.485199928,4.270299911,8.344599724,-0.18159999,0.111699998,0.434499979,5.65389967,1.580699921,10.29339981,-13.74119949,-60.18599701,24.87170029,-1.44690001,9.246699333,-2.429100037,0.923999965,-1.39169991,-0.396999985,-1.44690001,9.246699333,-2.429100037,0.923999965,-1.39169991,-0.396999985
-2.539700031,4.308000088,8.310199738,0.0284,-0.283800006,-0.188500002,6.513000011,1.980999947,10.4605999,-22.38619995,-71.15850067,27.96920013,-1.437399983,9.253899574,-2.454200029,1.361500025,-0.46419999,-0.326999992,-1.437399983,9.253899574,-2.454200029,1.361500025,-0.46419999,-0.326999992
-2.50909996,4.290800095,8.324500084,-0.209600002,0.150199994,0.441499978,7.383999825,2.246299982,10.42000008,-32.55369949,-72.97850037,33.46419907,-1.476799965,9.223999977,-2.442199945,1.291499972,0.743299961,-0.291999996,-1.476799965,9.223999977,-2.442199945,1.291499972,0.743299961,-0.291999996
-2.483299971,4.271699905,8.33220005,-0.0836,0.0242,0.189499989,7.944399834,2.376499891,10.32800007,-42.24869919,-68.21849823,39.97419739,-1.555199981,9.194399834,-2.430699825,0.766499996,0.974299967,-0.494999975,-1.555199981,9.194399834,-2.430699825,0.766499996,0.974299967,-0.494999975
-2.50909996,4.285099983,8.330299377,0.16839999,0.038199998,-0.146499991,8.131899834,2.424299955,10.17150021,-51.24369812,-60.92099762,48.11169815,-1.567600012,9.178099632,-2.448899984,0.794499993,0.372299999,-0.537,-1.567600012,9.178099632,-2.448899984,0.794499993,0.372299999,-0.537
-2.500499964,4.303299904,8.329299927,0.252399981,0.136199996,0.105499998,8.047100067,2.197299957,9.888299942,-58.54119873,-53.04599762,56.84420013,-1.519799948,9.226399422,-2.450599909,1.133999944,0.0083,-0.606999993,-1.519799948,9.226399422,-2.450599909,1.133999944,0.0083,-0.606999993
-2.523499966,4.291800022,8.318799973,-0.0416,-0.0178,-0.020499999,7.744799614,1.837599993,9.504799843,-62.32119751,-45.50349808,63.37170029,-1.537699938,9.252699852,-2.439800024,1.449000001,0.025799999,-0.344500005,-1.537699938,9.252699852,-2.439800024,1.449000001,0.025799999,-0.344500005
-2.525399923,4.285099983,8.313099861,0.084399998,0.066199996,0.091499999,7.233399868,1.549699903,9.175000191,-62.11119843,-39.0284996,66.71419525,-1.550400019,9.222099304,-2.450799942,1.494499922,0.050299998,0.009,-1.550400019,9.222099304,-2.450799942,1.494499922,0.050299998,0.009
-2.503399849,4.293699741,8.31499958,-0.013599999,-0.0178,0.091499999,6.687399864,1.225899935,8.833299637,-58.9611969,-35.38850021,67.93920135,-1.564700007,9.209699631,-2.495699883,1.70449996,-0.523699999,0.218999997,-1.564700007,9.209699631,-2.495699883,1.70449996,-0.523699999,0.218999997
-2.486199856,4.301300049,8.323599815,0.0144,0.0242,0.021499999,6.306699753,0.998899996,8.519499779,-51.77569962,-33.64899826,66.02469635,-1.555699944,9.20609951,-2.546200037,1.291499972,-1.234200001,0.250499994,-1.555699944,9.20609951,-2.546200037,1.291499972,-1.234200001,0.250499994
-2.521499872,4.292699814,8.322599411,-0.153599992,0.038199998,-0.174499989,6.211099625,1.010299921,8.380000114,-42.12969971,-31.99699974,61.18069839,-1.536499977,9.177399635,-2.564100027,1.273999929,-0.849199951,0.513000011,-1.536499977,9.177399635,-2.564100027,1.273999929,-0.849199951,0.513000011
-2.505300045,4.286099911,8.317899704,-0.167599991,0.150199994,-0.020499999,6.132799625,1.064800024,8.35130024,-32.17569733,-30.97499847,54.09669876,-1.482800007,9.20609951,-2.524699926,1.571499944,-0.866699994,0.513000011,-1.482800007,9.20609951,-2.524699926,1.571499944,-0.866699994,0.513000011
-2.520599842,4.302299976,8.328399658,-0.111599997,0.066199996,0.105499998,6.035299778,1.630699992,8.744199753,-22.10969925,-32.9489975,46.98469925,-1.483500004,9.20870018,-2.544499874,1.158499956,-0.593699992,0.736999989,-1.483500004,9.20870018,-2.544499874,1.158499956,-0.593699992,0.736999989
-2.538800001,4.311899662,8.322599411,-0.111599997,-0.0178,-0.020499999,6.157599926,2.402999878,9.216400146,-17.6996994,-41.01300049,44.08670044,-1.541799903,9.198200226,-2.519599915,1.130499959,-0.243699998,0.652999997,-1.541799903,9.198200226,-2.519599915,1.130499959,-0.243699998,0.652999997
-2.480399847,4.30039978,8.322599411,-0.237599999,0.0242,0.287499994,6.500799656,3.289099932,9.812799454,-17.27969933,-53.26300049,45.59869766,-1.581900001,9.203700066,-2.517499924,1.378999949,-0.621699989,0.67049998,-1.581900001,9.203700066,-2.517499924,1.378999949,-0.621699989,0.67049998
-2.505300045,4.283199787,8.331199646,-0.5176,-0.101799995,0.021499999,7.231999874,4.216300011,10.30410004,-24.13969994,-66.17099762,54.05469894,-1.572399974,9.246699333,-2.541399956,1.046499968,-1.076699972,0.67049998,-1.572399974,9.246699333,-2.541399956,1.046499968,-1.076699972,0.67049998
-2.522300005,4.307300091,8.320699692,-0.32159999,-0.15079999,-0.072999999,8.394299507,4.510699749,10.31459999,-36.29169846,-71.6309967,66.03869629,-1.505499959,9.194099426,-2.535399914,0.398999989,-1.00669992,0.862999976,-1.505499959,9.194099426,-2.535399914,0.398999989,-1.00669992,0.862999976
-2.535399914,4.30369997,8.312399864,-0.496600002,-0.080799997,0.312000006,9.216400146,4.565199852,10.19040012,-47.00169754,-64.4489975,75.85269928,-1.529399991,9.201999664,-2.530099869,0.934499979,-0.929699957,0.862999976,-1.529399991,9.201999664,-2.530099869,0.934499979,-0.929699957,0.862999976
-2.461299896,4.271500111,8.325499535,-0.496600002,-0.063299999,0.312000006,9.190499306,4.593800068,10.0230999,-57.86569977,-50.36499786,85.23269653,-1.565699935,9.194399834,-2.505300045,0.892499983,-1.041700006,1.044999957,-1.565699935,9.194399834,-2.505300045,0.892499983,-1.041700006,1.044999957
-2.524699926,4.28579998,8.326700211,-0.3741,-0.238299996,0.0845,8.57310009,4.359699726,9.759299278,-67.16169739,-38.18499756,94.10869598,-1.536499977,9.186999321,-2.531800032,0.574000001,-1.181699991,1.003000021,-1.536499977,9.186999321,-2.531800032,0.574000001,-1.181699991,1.003000021
-2.497200012,4.28219986,8.325499535,-0.286599994,-0.15079999,0.154499993,7.845699787,3.905599833,9.352999687,-73.71369934,-29.37899971,100.8986969,-1.486400008,9.191699982,-2.511499882,0.836499989,-1.234200001,1.003000021,-1.486400008,9.191699982,-2.511499882,0.836499989,-1.234200001,1.003000021
-2.499599934,4.270299911,8.340999603,-0.479099989,0.0592,0.381999999,7.006399632,3.32159996,8.918099403,-76.24769592,-24.22699928,103.3906937,-1.455799937,9.220199585,-2.511999846,0.808499992,-0.859699965,0.988999963,-1.455799937,9.220199585,-2.511999846,0.808499992,-0.859699965,0.988999963
-2.530599833,4.300199986,8.318300247,-0.0766,-0.220799997,-0.125499994,6.279999733,2.768199921,8.583600044,-75.58969879,-22.57499886,102.1446991,-1.477800012,9.225899696,-2.478499889,0.500499964,-0.0337,0.946999967,-1.477800012,9.225899696,-2.478499889,0.500499964,-0.0337,0.946999967
-2.464900017,4.28099966,8.338600159,-0.286599994,0.28669998,0.592000008,5.742799759,2.341799974,8.353199959,-71.89369965,-23.12100029,97.48269653,-1.504299998,9.184599876,-2.476899862,0.62650001,-0.114199996,0.72299999,-1.504299998,9.184599876,-2.476899862,0.62650001,-0.114199996,0.72299999
-2.524699926,4.284599781,8.326700211,0.115899995,-0.115800001,-0.335500002,5.414899826,1.984399915,8.210800171,-66.53170013,-24.87100029,90.16069794,-1.505499959,9.191699982,-2.482800007,1.60649991,-0.271699995,0.898000002,-1.505499959,9.191699982,-2.482800007,1.60649991,-0.271699995,0.898000002
-2.460099936,4.28099966,8.329099655,0.115899995,0.181699991,0.206999987,5.342299938,1.81129992,8.201199532,-60.16169739,-26.7329998,80.90670013,-1.448099971,9.226399422,-2.464900017,1.571499944,-0.46419999,0.547999978,-1.448099971,9.226399422,-2.464900017,1.571499944,-0.46419999,0.547999978
-2.52579999,4.273900032,8.331500053,0.133399993,-0.080799997,-0.352999985,5.499000072,1.859099984,8.297800064,-54.72969818,-28.24499893,71.69469452,-1.414699912,9.199199677,-2.495699883,1.564499974,-0.089699998,0.358999997,-1.414699912,9.199199677,-2.495699883,1.564499974,-0.089699998,0.358999997
-2.523499966,4.292999744,8.314700127,0.273399979,0.0592,-0.055499997,5.676799774,2.0072999,8.475600243,-51.42569733,-30.52699852,63.61669922,-1.411799908,9.236399651,-2.463199854,1.536499977,0.134299994,-0.088999994,-1.411799908,9.236399651,-2.463199854,1.536499977,0.134299994,-0.088999994
-2.45539999,4.272699833,8.335100174,0.343400002,0.33919999,0.067000002,5.877599716,2.281599998,8.738399506,-50.6977005,-34.71299744,58.43669891,-1.44690001,9.188199997,-2.493599892,1.466499925,0.078299999,-0.274499983,-1.44690001,9.188199997,-2.493599892,1.466499925,0.078299999,-0.274499983
-2.521100044,4.286999702,8.324299812,0.518400013,0.0592,-0.580500007,6.302000046,2.33039999,8.854999542,-53.46969986,-40.49499893,57.56869888,-1.489899993,9.190499306,-2.503099918,1.763999939,0.2183,-0.554499984,-1.489899993,9.190499306,-2.503099918,1.763999939,0.2183,-0.554499984
-2.524699926,4.302499771,8.308799744,0.483399987,0.234200001,-0.142999992,6.871599674,2.46510005,8.955399513,-57.80970001,-44.03699875,59.15069962,-1.505499959,9.204899788,-2.475699902,2.09649992,0.148299992,-0.844999969,-1.505499959,9.204899788,-2.475699902,2.09649992,0.148299992,-0.844999969
-2.456500053,4.277499676,8.342199326,0.588400006,0.28669998,-0.107999995,7.40599966,2.530099869,8.954500198,-64.99169922,-44.38699722,63.28069687,-1.478699923,9.222999573,-2.506299973,2.292500019,-0.0197,-0.690999985,-1.478699923,9.222999573,-2.506299973,2.292500019,-0.0197,-0.690999985
-2.559299946,4.296599865,8.312399864,0.850899994,-0.15079999,-0.737999976,7.837100029,2.364799976,8.760399818,-73.34970093,-41.125,69.3986969,-1.473199964,9.215600014,-2.521100044,2.463999987,0.0083,-0.466999978,-1.473199964,9.215600014,-2.521100044,2.463999987,0.0083,-0.466999978
-2.530599833,4.312099934,8.311200142,0.658399999,0.181699991,-0.090499997,8.124799728,1.949000001,8.349399567,-80.37770081,-33.10300064,74.71869659,-1.5079,9.178599358,-2.521100044,2.026499987,0.200800002,-0.694499969,-1.5079,9.178599358,-2.521100044,2.026499987,0.200800002,-0.694499969
-2.49000001,4.283400059,8.350600243,0.693399966,-0.010799999,-0.037999999,8.02820015,1.29519999,7.812199593,-83.84970093,-21.79100037,77.30870056,-1.542500019,9.175000191,-2.573600054,2.201499939,0.638300002,-0.816999972,-1.542500019,9.175000191,-2.573600054,2.201499939,0.638300002,-0.816999972
-2.544499874,4.311899662,8.318799973,1.106400013,-0.465799987,-0.846499979,7.63629961,0.907099962,7.404999733,-82.57569885,-10.77299976,77.78469849,-1.575199962,9.179999352,-2.53399992,2.292500019,0.540300012,-0.690999985,-1.575199962,9.179999352,-2.53399992,2.292500019,0.540300012,-0.690999985
-2.528199911,4.309000015,8.317899704,0.854399979,-0.241799995,-0.244499996,7.045599937,0.727400005,7.187099934,-79.4536972,-4.27699995,77.6446991,-1.564700007,9.201999664,-2.558799982,2.48849988,0.204300001,-0.620999992,-1.564700007,9.201999664,-2.558799982,2.48849988,0.204300001,-0.620999992
-2.467999935,4.270800114,8.33220005,0.826399982,-0.381799996,-0.314500004,6.504600048,0.366999984,7.039899826,-76.00969696,-4.01099968,77.63069916,-1.504299998,9.223999977,-2.610699892,2.009000063,-0.166699991,-0.379500002,-1.504299998,9.223999977,-2.610699892,2.009000063,-0.166699991,-0.379500002
-2.549299955,4.293699741,8.31499958,1.078400016,-0.577799976,-0.832499981,6.297199726,0.154799998,6.928999901,-71.6977005,-6.950999737,76.58069611,-1.4648,9.176199913,-2.559299946,1.763999939,0.515799999,-0.466999978,-1.4648,9.176199913,-2.559299946,1.763999939,0.515799999,-0.466999978
-2.492899895,4.324299812,8.33409977,1.288399935,-0.409799993,-0.314500004,6.279999733,-0.026799999,6.809499741,-67.91770172,-9.316999435,73.8927002,-1.514999986,9.185799599,-2.565299988,1.921499968,0.428299993,-0.571999967,-1.514999986,9.185799599,-2.565299988,1.921499968,0.428299993,-0.571999967
-2.514899969,4.275499821,8.333099365,1.274399996,-0.773799956,-1.014500022,6.229300022,-0.322099984,6.690000057,-64.06759644,-10.40899944,70.11270142,-1.513099909,9.200099945,-2.601799965,1.718499899,0.386299998,-0.396999985,-1.513099909,9.200099945,-2.601799965,1.718499899,0.386299998,-0.396999985
-2.539700031,4.321399689,8.295899391,1.834399939,-1.207799911,-1.364499927,6.255099773,-0.672899961,6.614500046,-59.78369904,-11.44499969,66.64070129,-1.495899916,9.200099945,-2.570299864,1.746500015,0.666299999,-0.73299998,-1.495899916,9.200099945,-2.570299864,1.746500015,0.666299999,-0.73299998
-2.525399923,4.304199696,8.322599411,1.148399949,-0.675799966,-0.272499979,6.451099873,-1.004599929,6.498899937,-55.20569992,-11.78100014,64.16269684,-1.489899993,9.200099945,-2.613100052,1.746500015,1.093299985,-0.851999998,-1.489899993,9.200099945,-2.613100052,1.746500015,1.093299985,-0.851999998
